category,name,code,value,unit,date,source,description
한국 내부 요인,원/위안,0000053,186.0,원,20240827,ECOS,
한국 내부 요인,원/미국달러,0000001,1323.9,원,20240827,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.795,엔,20240828,ECOS,
한국 내부 요인,달러/유로,0000003,1.11835,달러,20240828,ECOS,
한국 내부 요인,원/위안,0000053,186.73,원,20240828,ECOS,
한국 내부 요인,원/미국달러,0000001,1330.4,원,20240828,ECOS,
한국 내부 요인,원/위안,0000053,187.39,원,20240829,ECOS,
한국 내부 요인,달러/유로,0000003,1.11245,달러,20240829,ECOS,
한국 내부 요인,원/미국달러,0000001,1334.7,원,20240829,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.265,엔,20240829,ECOS,
한국 내부 요인,달러/유로,0000003,1.10805,달러,20240830,ECOS,
한국 내부 요인,원/위안,0000053,187.56,원,20240830,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.865,엔,20240830,ECOS,
한국 내부 요인,원/미국달러,0000001,1335.3,원,20240830,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3845751.5,십억원,202409,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,3.4,연%,202409,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,3.55,연%,202409,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,3.64,연%,202409,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,124.72,2020=100,202409,ECOS,
한국 내부 요인,국고채(3년),5020000,2.868,연%,202409,ECOS,
한국 내부 요인,CPI(식료품),A01,125.05,2020=100,202409,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,3.41,연%,202409,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,10239.6,십억원,202409,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3840547.4,십억원,202409,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,4.08,연%,202409,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,4.74,연%,202409,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,4.64,연%,202409,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,3.42,연%,202409,ECOS,
한국 내부 요인,외화예금,BCA2,141868.8,십억원,202409,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,4.62,연%,202409,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.74,연%,202409,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,3.448,연%,202409,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,4.83,연%,202409,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,3.74,연%,202409,ECOS,
한국 내부 요인,은행수신합계,BCA8,2593405.8,십억원,202409,ECOS,
한국 내부 요인,CD순발행,BCA4,66559.3,십억원,202409,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,3.3,연%,202409,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,3.72,연%,202409,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,4.81,연%,202409,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,4.23,연%,202409,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,2.59,연%,202409,ECOS,
한국 내부 요인,CPI(총지수),0,114.65,2020=100,202409,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,4.89,연%,202409,ECOS,
한국 내부 요인,국고채(10년),5050000,3.011,연%,202409,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,10103.7,십억원,202409,ECOS,
한국 내부 요인,원화예금,BCA1,2049290.5,십억원,202409,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,4.77,연%,202409,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,5.87,연%,202409,ECOS,
한국 내부 요인,달러/유로,0000003,1.10455,달러,20240902,ECOS,
한국 내부 요인,원/위안,0000053,188.35,원,20240902,ECOS,
한국 내부 요인,원/미국달러,0000001,1334.8,원,20240902,ECOS,
한국 내부 요인,일본엔/달러,0000002,146.57,엔,20240902,ECOS,
한국 내부 요인,달러/유로,0000003,1.10655,달러,20240903,ECOS,
한국 내부 요인,일본엔/달러,0000002,146.94,엔,20240903,ECOS,
한국 내부 요인,원/미국달러,0000001,1338.8,원,20240903,ECOS,
한국 내부 요인,원/위안,0000053,188.54,원,20240903,ECOS,
한국 내부 요인,원/위안,0000053,188.31,원,20240904,ECOS,
한국 내부 요인,달러/유로,0000003,1.1046,달러,20240904,ECOS,
한국 내부 요인,일본엔/달러,0000002,145.22,엔,20240904,ECOS,
한국 내부 요인,원/미국달러,0000001,1341.0,원,20240904,ECOS,
한국 내부 요인,달러/유로,0000003,1.10835,달러,20240905,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.65,엔,20240905,ECOS,
한국 내부 요인,원/미국달러,0000001,1342.0,원,20240905,ECOS,
한국 내부 요인,원/위안,0000053,188.78,원,20240905,ECOS,
한국 내부 요인,원/위안,0000053,188.05,원,20240906,ECOS,
한국 내부 요인,원/미국달러,0000001,1335.8,원,20240906,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.355,엔,20240906,ECOS,
한국 내부 요인,달러/유로,0000003,1.11105,달러,20240906,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.245,엔,20240909,ECOS,
한국 내부 요인,달러/유로,0000003,1.10885,달러,20240909,ECOS,
한국 내부 요인,원/미국달러,0000001,1330.4,원,20240909,ECOS,
한국 내부 요인,원/위안,0000053,187.74,원,20240909,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.135,엔,20240910,ECOS,
한국 내부 요인,원/위안,0000053,188.51,원,20240910,ECOS,
한국 내부 요인,원/미국달러,0000001,1339.5,원,20240910,ECOS,
한국 내부 요인,달러/유로,0000003,1.10375,달러,20240910,ECOS,
한국 내부 요인,달러/유로,0000003,1.10205,달러,20240911,ECOS,
한국 내부 요인,원/위안,0000053,188.69,원,20240911,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.425,엔,20240911,ECOS,
한국 내부 요인,원/미국달러,0000001,1344.3,원,20240911,ECOS,
한국 내부 요인,원/미국달러,0000001,1340.3,원,20240912,ECOS,
한국 내부 요인,원/위안,0000053,188.25,원,20240912,ECOS,
한국 내부 요인,달러/유로,0000003,1.10125,달러,20240912,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.495,엔,20240912,ECOS,
한국 내부 요인,달러/유로,0000003,1.10745,달러,20240913,ECOS,
한국 내부 요인,원/위안,0000053,187.96,원,20240913,ECOS,
한국 내부 요인,원/미국달러,0000001,1339.6,원,20240913,ECOS,
한국 내부 요인,일본엔/달러,0000002,141.645,엔,20240913,ECOS,
한국 내부 요인,원/미국달러,0000001,1331.0,원,20240919,ECOS,
한국 내부 요인,원/위안,0000053,187.16,원,20240919,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.435,엔,20240919,ECOS,
한국 내부 요인,달러/유로,0000003,1.11165,달러,20240919,ECOS,
한국 내부 요인,달러/유로,0000003,1.11595,달러,20240920,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.755,엔,20240920,ECOS,
한국 내부 요인,원/미국달러,0000001,1331.8,원,20240920,ECOS,
한국 내부 요인,원/위안,0000053,188.1,원,20240920,ECOS,
한국 내부 요인,원/위안,0000053,188.57,원,20240923,ECOS,
한국 내부 요인,원/미국달러,0000001,1329.9,원,20240923,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.94,엔,20240923,ECOS,
한국 내부 요인,달러/유로,0000003,1.11605,달러,20240923,ECOS,
한국 내부 요인,원/미국달러,0000001,1335.5,원,20240924,ECOS,
한국 내부 요인,달러/유로,0000003,1.11105,달러,20240924,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.565,엔,20240924,ECOS,
한국 내부 요인,원/위안,0000053,189.6,원,20240924,ECOS,
한국 내부 요인,원/위안,0000053,189.32,원,20240925,ECOS,
한국 내부 요인,원/미국달러,0000001,1334.3,원,20240925,ECOS,
한국 내부 요인,달러/유로,0000003,1.11875,달러,20240925,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.085,엔,20240925,ECOS,
한국 내부 요인,달러/유로,0000003,1.11315,달러,20240926,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.705,엔,20240926,ECOS,
한국 내부 요인,원/미국달러,0000001,1328.4,원,20240926,ECOS,
한국 내부 요인,원/위안,0000053,189.48,원,20240926,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.96,엔,20240927,ECOS,
한국 내부 요인,달러/유로,0000003,1.11755,달러,20240927,ECOS,
한국 내부 요인,원/미국달러,0000001,1329.7,원,20240927,ECOS,
한국 내부 요인,원/위안,0000053,189.42,원,20240927,ECOS,
한국 내부 요인,달러/유로,0000003,1.11705,달러,20240930,ECOS,
한국 내부 요인,원/위안,0000053,188.74,원,20240930,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.735,엔,20240930,ECOS,
한국 내부 요인,원/미국달러,0000001,1319.6,원,20240930,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,2.57,연%,202410,ECOS,
한국 내부 요인,CPI(식료품),A01,124.74,2020=100,202410,ECOS,
한국 내부 요인,CD순발행,BCA4,65699.0,십억원,202410,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,3.57,연%,202410,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3856940.4,십억원,202410,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,4.04,연%,202410,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,3.59,연%,202410,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,4.45,연%,202410,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,4.71,연%,202410,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,3.486,연%,202410,ECOS,
한국 내부 요인,국고채(10년),5050000,3.07,연%,202410,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,4.67,연%,202410,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,3.28,연%,202410,ECOS,
한국 내부 요인,CPI(총지수),0,114.69,2020=100,202410,ECOS,
한국 내부 요인,은행수신합계,BCA8,2607331.7,십억원,202410,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,3.38,연%,202410,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,4.79,연%,202410,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,4.79,연%,202410,ECOS,
한국 내부 요인,국고채(3년),5020000,2.911,연%,202410,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,4.14,연%,202410,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,3.37,연%,202410,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,4.71,연%,202410,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,3.37,연%,202410,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,4.05,연%,202410,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3867980.1,십억원,202410,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,4.55,연%,202410,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,4.85,연%,202410,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,10486.0,십억원,202410,ECOS,
한국 내부 요인,원화예금,BCA1,2059277.2,십억원,202410,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.64,연%,202410,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,5.86,연%,202410,ECOS,
한국 내부 요인,외화예금,BCA2,142625.5,십억원,202410,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,124.53,2020=100,202410,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,10312.2,십억원,202410,ECOS,
한국 내부 요인,원/위안,0000053,186.86,원,20241002,ECOS,
한국 내부 요인,달러/유로,0000003,1.10655,달러,20241002,ECOS,
한국 내부 요인,원/미국달러,0000001,1306.9,원,20241002,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.575,엔,20241002,ECOS,
한국 내부 요인,달러/유로,0000003,1.10335,달러,20241004,ECOS,
한국 내부 요인,원/위안,0000053,188.16,원,20241004,ECOS,
한국 내부 요인,원/미국달러,0000001,1320.1,원,20241004,ECOS,
한국 내부 요인,일본엔/달러,0000002,146.765,엔,20241004,ECOS,
한국 내부 요인,원/미국달러,0000001,1333.3,원,20241007,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.03,엔,20241007,ECOS,
한국 내부 요인,원/위안,0000053,188.93,원,20241007,ECOS,
한국 내부 요인,달러/유로,0000003,1.09705,달러,20241007,ECOS,
한국 내부 요인,달러/유로,0000003,1.09775,달러,20241008,ECOS,
한국 내부 요인,원/미국달러,0000001,1346.5,원,20241008,ECOS,
한국 내부 요인,일본엔/달러,0000002,147.925,엔,20241008,ECOS,
한국 내부 요인,원/위안,0000053,190.05,원,20241008,ECOS,
한국 내부 요인,원/위안,0000053,190.91,원,20241010,ECOS,
한국 내부 요인,원/미국달러,0000001,1347.8,원,20241010,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.245,엔,20241010,ECOS,
한국 내부 요인,달러/유로,0000003,1.09405,달러,20241010,ECOS,
한국 내부 요인,원/미국달러,0000001,1349.4,원,20241011,ECOS,
한국 내부 요인,달러/유로,0000003,1.09345,달러,20241011,ECOS,
한국 내부 요인,일본엔/달러,0000002,148.655,엔,20241011,ECOS,
한국 내부 요인,원/위안,0000053,190.78,원,20241011,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.295,엔,20241014,ECOS,
한국 내부 요인,원/위안,0000053,190.3,원,20241014,ECOS,
한국 내부 요인,원/미국달러,0000001,1348.6,원,20241014,ECOS,
한국 내부 요인,달러/유로,0000003,1.0928,달러,20241014,ECOS,
한국 내부 요인,원/미국달러,0000001,1354.9,원,20241015,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.775,엔,20241015,ECOS,
한국 내부 요인,원/위안,0000053,191.51,원,20241015,ECOS,
한국 내부 요인,달러/유로,0000003,1.09085,달러,20241015,ECOS,
한국 내부 요인,원/미국달러,0000001,1360.4,원,20241016,ECOS,
한국 내부 요인,달러/유로,0000003,1.08875,달러,20241016,ECOS,
한국 내부 요인,원/위안,0000053,191.34,원,20241016,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.295,엔,20241016,ECOS,
한국 내부 요인,달러/유로,0000003,1.08575,달러,20241017,ECOS,
한국 내부 요인,원/위안,0000053,191.22,원,20241017,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.645,엔,20241017,ECOS,
한국 내부 요인,원/미국달러,0000001,1363.7,원,20241017,ECOS,
한국 내부 요인,원/위안,0000053,191.64,원,20241018,ECOS,
한국 내부 요인,달러/유로,0000003,1.08285,달러,20241018,ECOS,
한국 내부 요인,원/미국달러,0000001,1366.5,원,20241018,ECOS,
한국 내부 요인,일본엔/달러,0000002,150.225,엔,20241018,ECOS,
한국 내부 요인,원/미국달러,0000001,1371.1,원,20241021,ECOS,
한국 내부 요인,원/위안,0000053,192.32,원,20241021,ECOS,
한국 내부 요인,일본엔/달러,0000002,149.535,엔,20241021,ECOS,
한국 내부 요인,달러/유로,0000003,1.08685,달러,20241021,ECOS,
한국 내부 요인,일본엔/달러,0000002,150.745,엔,20241022,ECOS,
한국 내부 요인,원/미국달러,0000001,1370.4,원,20241022,ECOS,
한국 내부 요인,달러/유로,0000003,1.08155,달러,20241022,ECOS,
한국 내부 요인,원/위안,0000053,192.51,원,20241022,ECOS,
한국 내부 요인,일본엔/달러,0000002,151.07,엔,20241023,ECOS,
한국 내부 요인,원/위안,0000053,193.46,원,20241023,ECOS,
한국 내부 요인,원/미국달러,0000001,1380.1,원,20241023,ECOS,
한국 내부 요인,달러/유로,0000003,1.07985,달러,20241023,ECOS,
한국 내부 요인,원/위안,0000053,193.54,원,20241024,ECOS,
한국 내부 요인,일본엔/달러,0000002,152.73,엔,20241024,ECOS,
한국 내부 요인,원/미국달러,0000001,1382.0,원,20241024,ECOS,
한국 내부 요인,달러/유로,0000003,1.07815,달러,20241024,ECOS,
한국 내부 요인,달러/유로,0000003,1.08235,달러,20241025,ECOS,
한국 내부 요인,원/위안,0000053,193.66,원,20241025,ECOS,
한국 내부 요인,일본엔/달러,0000002,151.66,엔,20241025,ECOS,
한국 내부 요인,원/미국달러,0000001,1380.5,원,20241025,ECOS,
한국 내부 요인,원/위안,0000053,194.43,원,20241028,ECOS,
한국 내부 요인,달러/유로,0000003,1.07985,달러,20241028,ECOS,
한국 내부 요인,일본엔/달러,0000002,152.845,엔,20241028,ECOS,
한국 내부 요인,원/미국달러,0000001,1384.4,원,20241028,ECOS,
한국 내부 요인,달러/유로,0000003,1.0813,달러,20241029,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.315,엔,20241029,ECOS,
한국 내부 요인,원/위안,0000053,194.17,원,20241029,ECOS,
한국 내부 요인,원/미국달러,0000001,1387.0,원,20241029,ECOS,
한국 내부 요인,달러/유로,0000003,1.08205,달러,20241030,ECOS,
한국 내부 요인,원/위안,0000053,193.29,원,20241030,ECOS,
한국 내부 요인,원/미국달러,0000001,1383.1,원,20241030,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.235,엔,20241030,ECOS,
한국 내부 요인,원/위안,0000053,193.56,원,20241031,ECOS,
한국 내부 요인,원/미국달러,0000001,1383.3,원,20241031,ECOS,
한국 내부 요인,달러/유로,0000003,1.08595,달러,20241031,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.325,엔,20241031,ECOS,
한국 내부 요인,CPI(식료품),A01,121.24,2020=100,202411,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,4.31,연%,202411,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,2.53,연%,202411,ECOS,
한국 내부 요인,CD순발행,BCA4,63015.4,십억원,202411,ECOS,
한국 내부 요인,은행수신합계,BCA8,2631852.0,십억원,202411,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,4.3,연%,202411,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,11585.3,십억원,202411,ECOS,
한국 내부 요인,외화예금,BCA2,143695.9,십억원,202411,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,4.82,연%,202411,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,6.17,연%,202411,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.77,연%,202411,ECOS,
한국 내부 요인,원화예금,BCA1,2072310.1,십억원,202411,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,4.74,연%,202411,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,4.76,연%,202411,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,4.77,연%,202411,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,3.53,연%,202411,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3891294.6,십억원,202411,ECOS,
한국 내부 요인,국고채(10년),5050000,3.006,연%,202411,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,4.76,연%,202411,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,4.7,연%,202411,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,10598.5,십억원,202411,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,3.27,연%,202411,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,3.49,연%,202411,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,3.428,연%,202411,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,3.36,연%,202411,ECOS,
한국 내부 요인,CPI(총지수),0,114.4,2020=100,202411,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3881925.7,십억원,202411,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,3.35,연%,202411,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,121.32,2020=100,202411,ECOS,
한국 내부 요인,국고채(3년),5020000,2.858,연%,202411,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,3.36,연%,202411,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,4.79,연%,202411,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,4.25,연%,202411,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,4.51,연%,202411,ECOS,
한국 내부 요인,원/위안,0000053,193.44,원,20241101,ECOS,
한국 내부 요인,일본엔/달러,0000002,151.865,엔,20241101,ECOS,
한국 내부 요인,원/미국달러,0000001,1379.3,원,20241101,ECOS,
한국 내부 요인,달러/유로,0000003,1.08855,달러,20241101,ECOS,
한국 내부 요인,일본엔/달러,0000002,152.39,엔,20241104,ECOS,
한국 내부 요인,원/위안,0000053,193.36,원,20241104,ECOS,
한국 내부 요인,원/미국달러,0000001,1377.9,원,20241104,ECOS,
한국 내부 요인,달러/유로,0000003,1.08785,달러,20241104,ECOS,
한국 내부 요인,원/미국달러,0000001,1371.3,원,20241105,ECOS,
한국 내부 요인,원/위안,0000053,193.06,원,20241105,ECOS,
한국 내부 요인,달러/유로,0000003,1.08785,달러,20241105,ECOS,
한국 내부 요인,일본엔/달러,0000002,152.145,엔,20241105,ECOS,
한국 내부 요인,원/위안,0000053,193.95,원,20241106,ECOS,
한국 내부 요인,달러/유로,0000003,1.0924,달러,20241106,ECOS,
한국 내부 요인,일본엔/달러,0000002,151.78,엔,20241106,ECOS,
한국 내부 요인,원/미국달러,0000001,1377.8,원,20241106,ECOS,
한국 내부 요인,달러/유로,0000003,1.07325,달러,20241107,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.39,엔,20241107,ECOS,
한국 내부 요인,원/위안,0000053,194.35,원,20241107,ECOS,
한국 내부 요인,원/미국달러,0000001,1391.5,원,20241107,ECOS,
한국 내부 요인,원/미국달러,0000001,1399.1,원,20241108,ECOS,
한국 내부 요인,달러/유로,0000003,1.0799,달러,20241108,ECOS,
한국 내부 요인,원/위안,0000053,194.32,원,20241108,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.04,엔,20241108,ECOS,
한국 내부 요인,원/미국달러,0000001,1385.4,원,20241111,ECOS,
한국 내부 요인,달러/유로,0000003,1.07115,달러,20241111,ECOS,
한국 내부 요인,원/위안,0000053,193.45,원,20241111,ECOS,
한국 내부 요인,일본엔/달러,0000002,152.885,엔,20241111,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.735,엔,20241112,ECOS,
한국 내부 요인,원/위안,0000053,193.98,원,20241112,ECOS,
한국 내부 요인,달러/유로,0000003,1.06565,달러,20241112,ECOS,
한국 내부 요인,원/미국달러,0000001,1395.3,원,20241112,ECOS,
한국 내부 요인,달러/유로,0000003,1.06195,달러,20241113,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.545,엔,20241113,ECOS,
한국 내부 요인,원/미국달러,0000001,1401.1,원,20241113,ECOS,
한국 내부 요인,원/위안,0000053,193.37,원,20241113,ECOS,
한국 내부 요인,달러/유로,0000003,1.0563,달러,20241114,ECOS,
한국 내부 요인,일본엔/달러,0000002,155.4,엔,20241114,ECOS,
한국 내부 요인,원/미국달러,0000001,1407.3,원,20241114,ECOS,
한국 내부 요인,원/위안,0000053,194.42,원,20241114,ECOS,
한국 내부 요인,일본엔/달러,0000002,156.335,엔,20241115,ECOS,
한국 내부 요인,원/미국달러,0000001,1406.4,원,20241115,ECOS,
한국 내부 요인,원/위안,0000053,193.91,원,20241115,ECOS,
한국 내부 요인,달러/유로,0000003,1.0531,달러,20241115,ECOS,
한국 내부 요인,원/위안,0000053,193.47,원,20241118,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.675,엔,20241118,ECOS,
한국 내부 요인,원/미국달러,0000001,1402.8,원,20241118,ECOS,
한국 내부 요인,달러/유로,0000003,1.0536,달러,20241118,ECOS,
한국 내부 요인,달러/유로,0000003,1.05945,달러,20241119,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.495,엔,20241119,ECOS,
한국 내부 요인,원/위안,0000053,192.35,원,20241119,ECOS,
한국 내부 요인,원/미국달러,0000001,1392.6,원,20241119,ECOS,
한국 내부 요인,원/위안,0000053,192.41,원,20241120,ECOS,
한국 내부 요인,달러/유로,0000003,1.0597,달러,20241120,ECOS,
한국 내부 요인,원/미국달러,0000001,1392.0,원,20241120,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.57,엔,20241120,ECOS,
한국 내부 요인,일본엔/달러,0000002,155.335,엔,20241121,ECOS,
한국 내부 요인,원/미국달러,0000001,1391.6,원,20241121,ECOS,
한국 내부 요인,달러/유로,0000003,1.05445,달러,20241121,ECOS,
한국 내부 요인,원/위안,0000053,192.28,원,20241121,ECOS,
한국 내부 요인,원/위안,0000053,192.85,원,20241122,ECOS,
한국 내부 요인,달러/유로,0000003,1.0475,달러,20241122,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.315,엔,20241122,ECOS,
한국 내부 요인,원/미국달러,0000001,1398.1,원,20241122,ECOS,
한국 내부 요인,일본엔/달러,0000002,154.305,엔,20241125,ECOS,
한국 내부 요인,원/위안,0000053,192.98,원,20241125,ECOS,
한국 내부 요인,달러/유로,0000003,1.04765,달러,20241125,ECOS,
한국 내부 요인,원/미국달러,0000001,1400.5,원,20241125,ECOS,
한국 내부 요인,원/위안,0000053,192.77,원,20241126,ECOS,
한국 내부 요인,원/미국달러,0000001,1398.2,원,20241126,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.965,엔,20241126,ECOS,
한국 내부 요인,달러/유로,0000003,1.0498,달러,20241126,ECOS,
한국 내부 요인,원/미국달러,0000001,1401.2,원,20241127,ECOS,
한국 내부 요인,일본엔/달러,0000002,153.135,엔,20241127,ECOS,
한국 내부 요인,달러/유로,0000003,1.04905,달러,20241127,ECOS,
한국 내부 요인,원/위안,0000053,193.16,원,20241127,ECOS,
한국 내부 요인,원/위안,0000053,192.36,원,20241128,ECOS,
한국 내부 요인,원/미국달러,0000001,1396.8,원,20241128,ECOS,
한국 내부 요인,일본엔/달러,0000002,150.955,엔,20241128,ECOS,
한국 내부 요인,달러/유로,0000003,1.05685,달러,20241128,ECOS,
한국 내부 요인,달러/유로,0000003,1.05545,달러,20241129,ECOS,
한국 내부 요인,원/위안,0000053,192.42,원,20241129,ECOS,
한국 내부 요인,일본엔/달러,0000002,151.455,엔,20241129,ECOS,
한국 내부 요인,원/미국달러,0000001,1394.7,원,20241129,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.65,연%,202412,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,4.72,연%,202412,ECOS,
한국 내부 요인,CPI(총지수),0,114.91,2020=100,202412,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,3.22,연%,202412,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,4.6,연%,202412,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,4.32,연%,202412,ECOS,
한국 내부 요인,CD순발행,BCA4,64615.7,십억원,202412,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3896522.7,십억원,202412,ECOS,
한국 내부 요인,은행수신합계,BCA8,2652424.3,십억원,202412,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,11082.6,십억원,202412,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,4.23,연%,202412,ECOS,
한국 내부 요인,CPI(식료품),A01,123.52,2020=100,202412,ECOS,
한국 내부 요인,국고채(3년),5020000,2.59,연%,202412,ECOS,
